Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral,PA Type
Katia Wölfe,54,212,Artie Ziff,164,874,K,338,T3,2,0,1,0,-2.16%,2.16%,0,0,5,1,1,CIN,LAD,K,K,K,1
Ted James III,174,491,Richard Saks,321,268,FO,223,B3,0,0,1,0,-2.34%,2.34%,0,0,6,1,1,LAD,CIN,FO,FO,FO,1
Scotty Smalls,179,878,Richard Saks,321,701,FO,177,B3,1,0,1,0,-2.24%,2.24%,0,0,6,1,1,LAD,CIN,FO,FO,BB,1
Bo-Horse Jackman,168,817,Richard Saks,321,492,K,325,B3,2,0,1,0,-1.44%,1.44%,0,0,6,1,1,LAD,CIN,K,K,K,1
LaPrince Frye,45,363,Artie Ziff,164,21,K,342,T4,0,0,1,0,-4.06%,4.06%,0,0,7,1,1,CIN,LAD,K,K,K,1
C.J. Yantzi,323,81,Artie Ziff,164,193,BB,112,T4,1,0,1,0,5.21%,-5.21%,0,0,7,1,1,CIN,LAD,BB,BB,1B,1
Rick McLightning,55,450,Artie Ziff,164,749,K,299,T4,1,1,1,0,-6.41%,6.41%,0,0,7,1,1,CIN,LAD,K,K,K,1
Zelk Antilles,490,378,Artie Ziff,164,241,BB,137,T4,2,1,1,0,4.89%,-4.89%,0,0,7,1,1,CIN,LAD,BB,BB,1B,1
Thaddeus Gomorrah,41,842,Artie Ziff,164,1,FO,159,T4,2,4,1,0,-10.09%,10.09%,0,0,7,1,1,CIN,LAD,FO,FO,BB,1
Federal Credit Union Boi,173,269,Richard Saks,321,220,1B,49,B4,0,0,1,0,2.90%,-2.90%,0,0,8,1,1,LAD,CIN,1B,1B,2B,1
Randy Poovey,545,410,Richard Saks,321,841,DP,431,B4,0,1,1,0,-7.07%,7.07%,0,0,8,1,1,LAD,CIN,RGO,RGO,DP,1
Lee Allen Ripley,771,435,Richard Saks,321,917,LGO,482,B4,2,0,1,0,-1.56%,1.56%,0,0,8,1,1,LAD,CIN,LGO,LGO,LGO,1
Blandon Brade,50,444,Artie Ziff,164,316,FO,128,T5,0,0,1,0,-5.29%,5.29%,0,0,9,1,1,CIN,LAD,FO,BB,1B,1
Vigolashi Dongeroso,159,251,Artie Ziff,164,34,FO,217,T5,1,0,1,0,-5.21%,5.21%,0,0,9,1,1,CIN,LAD,FO,FO,FO,1
Willow Briansdottir,48,541,Artie Ziff,164,629,BB,88,T5,2,0,1,0,4.23%,-4.23%,0,1,9,1,1,CIN,LAD,BB,BB,1B,1
Katia Wölfe,54,117,Artie Ziff,164,154,HR,37,T5,2,1,1,0,43.36%,-43.36%,2,1,9,1,1,CIN,LAD,HR,3B,2B,1
LaPrince Frye,45,782,Geno Scaramucci,165,307,LGO,475,T5,2,0,1,2,-1.72%,1.72%,0,0,9,1,1,CIN,LAD,LGO,LGO,LGO,1
Caleb Craven,640,242,Richard Saks,321,442,FO,200,B5,0,0,1,2,-6.28%,6.28%,0,0,10,1,1,LAD,CIN,FO,FO,FO,1
Coco Watanabe,204,733,Richard Saks,321,944,FO,211,B5,1,0,1,2,-5.99%,5.99%,0,0,10,1,1,LAD,CIN,FO,FO,FO,1
Clifton Outlaw,178,900,Richard Saks,321,324,RGO,424,B5,2,0,1,2,-4.18%,4.18%,0,0,10,1,1,LAD,CIN,RGO,RGO,RGO,1
C.J. Yantzi,323,560,Geno Scaramucci,165,534,3B,26,T6,0,0,1,2,8.92%,-8.92%,0,1,11,1,1,CIN,LAD,3B,3B,3B,1
Rick McLightning,55,678,Geno Scaramucci,165,35,K,357,T6,0,3,1,2,-2.65%,2.65%,0,0,11,1,1,CIN,LAD,K,K,K,1
Zelk Antilles,490,833,Geno Scaramucci,165,922,1B,89,T6,1,3,1,2,3.69%,-3.69%,1,1,11,1,1,CIN,LAD,1B,1B,1B,1
Jericho Caulfield,36,672,Geno Scaramucci,165,833,BB,161,T6,1,1,1,3,1.79%,-1.79%,0,0,11,1,1,CIN,LAD,BB,BB,BB,1
Blandon Brade,50,233,Geno Scaramucci,165,145,1B,88,T6,1,4,1,3,3.06%,-3.06%,0,0,11,1,1,CIN,LAD,1B,1B,1B,1
Vigolashi Dongeroso,159,452,Geno Scaramucci,165,667,Sac,215,T6,1,7,1,3,-0.09%,0.09%,1,0,11,1,1,CIN,LAD,FO,FO,Sac,1
Willow Briansdottir,48,659,Geno Scaramucci,165,42,RGO,383,T6,2,4,1,4,-1.30%,1.30%,0,0,11,1,1,CIN,LAD,RGO,PO,PO,1
Ted James III,174,313,Richard Saks,321,344,2B,31,B6,0,0,1,4,7.05%,-7.05%,0,1,12,1,1,LAD,CIN,2B,2B,2B,1
Scotty Smalls,179,101,Richard Saks,321,824,K,277,B6,0,2,1,4,-6.45%,6.45%,0,0,12,1,1,LAD,CIN,K,K,FO,1
Bo-Horse Jackman,168,415,Richard Saks,321,409,HR,6,B6,1,2,1,4,9.23%,-9.23%,2,1,12,1,1,LAD,CIN,HR,HR,HR,1
Federal Credit Union Boi,173,520,Richard Saks,321,204,K,316,B6,1,0,3,4,-9.16%,9.16%,0,0,12,1,1,LAD,CIN,K,K,K,1
Randy Poovey,545,624,Richard Saks,321,616,HR,8,B6,2,0,3,4,48.41%,-48.41%,1,1,12,1,1,LAD,CIN,HR,HR,HR,1
Bobo Bones,478,313,Whitt Bass,39,307,HR,6,B6,2,0,4,4,44.97%,-44.97%,1,1,12,1,1,LAD,CIN,HR,HR,HR,1
dick richards,487,12,Artanis Jones,37,686,K,326,T1,0,0,0,0,-2.52%,2.52%,0,0,13,2,1,NYM,MIA,K,K,K,1
Star Burns,558,495,Artanis Jones,37,777,FO,282,T1,1,0,0,0,-2.52%,2.52%,0,0,13,2,1,NYM,MIA,FO,K,FO,1
Sablo Panchez,638,268,Artanis Jones,37,754,LGO,486,T1,2,0,0,0,-1.74%,1.74%,0,0,13,2,1,NYM,MIA,LGO,LGO,LGO,1
Lane Drew,190,200,Jack Yakker,527,404,FO,204,B1,0,0,0,0,-2.73%,2.73%,0,0,14,2,1,MIA,NYM,FO,FO,FO,1
Joe Watson,194,115,Jack Yakker,527,76,2B,39,B1,1,0,0,0,5.40%,-5.40%,0,1,14,2,1,MIA,NYM,2B,2B,2B,1
Dirtbag Darrell,262,333,Jack Yakker,527,215,1B,118,B1,1,2,0,0,7.20%,-7.20%,0,0,14,2,1,MIA,NYM,1B,1B,1B,1
Dallas Houston,416,911,Jack Yakker,527,1,1B,90,B1,1,5,0,0,4.75%,-4.75%,1,0,14,2,1,MIA,NYM,1B,1B,1B,1
Andrew Supernova,191,264,Ryan Tyburn,517,132,BB,132,B1,1,4,1,0,7.07%,-7.07%,0,0,14,2,1,MIA,NYM,BB,BB,1B,1
Bench Warmer,665,540,Ryan Tyburn,517,826,K,286,B1,1,7,1,0,-9.77%,9.77%,0,0,14,2,1,MIA,NYM,K,K,K,1
Wavy Gravy,265,888,Ryan Tyburn,517,540,PO,348,B1,2,7,1,0,-6.94%,6.94%,0,0,14,2,1,MIA,NYM,PO,PO,K,1
Deej Gambino,594,85,Artanis Jones,37,86,HR,1,T2,0,0,1,0,11.77%,-11.77%,1,1,15,2,1,NYM,MIA,HR,HR,HR,1
Wallace Grommet,492,789,Artanis Jones,37,839,2B,50,T2,0,0,1,1,7.61%,-7.61%,0,1,15,2,1,NYM,MIA,2B,2B,2B,1
Orlando Champagne,500,234,Artanis Jones,37,268,2B,34,T2,0,2,1,1,10.63%,-10.63%,1,1,15,2,1,NYM,MIA,2B,3B,2B,1
Kris Kringle,683,437,Artanis Jones,37,600,BB,163,T2,0,2,1,2,3.43%,-3.43%,0,1,15,2,1,NYM,MIA,BB,BB,BB,1
Dwayne Stevenson,334,783,Artanis Jones,37,1000,FO,217,T2,0,4,1,2,-4.86%,4.86%,0,0,15,2,1,NYM,MIA,FO,FO,FO,1
Josh Gordon,409,69,Artanis Jones,37,958,1B,111,T2,1,4,1,2,7.18%,-7.18%,0,1,15,2,1,NYM,MIA,1B,1B,1B,1
dick richards,487,230,Demetrios Ooga,180,253,3B,23,T2,1,7,1,2,16.43%,-16.43%,3,0,15,2,1,NYM,MIA,3B,3B,HR,1
Star Burns,558,444,Demetrios Ooga,180,1000,LGO,444,T2,1,3,1,5,-5.93%,5.93%,0,0,15,2,1,NYM,MIA,LGO,LGO,RGO,2
Sablo Panchez,638,214,Demetrios Ooga,180,804,LGO,410,T2,2,3,1,5,-0.53%,0.53%,0,0,15,2,1,NYM,MIA,LGO,LGO,RGO,1
Mattress Cadaire,116,331,Ryan Tyburn,517,693,PO,362,B2,0,0,1,5,-2.54%,2.54%,0,0,16,2,1,MIA,NYM,PO,PO,K,1
Javier Tootblan,192,369,Ryan Tyburn,517,625,K,256,B2,1,0,1,5,-1.94%,1.94%,0,0,16,2,1,MIA,NYM,K,K,FO,1
Lane Drew,190,265,Ryan Tyburn,517,942,K,323,B2,2,0,1,5,-1.05%,1.05%,0,0,16,2,1,MIA,NYM,K,K,K,1
Deej Gambino,594,619,Demetrios Ooga,180,114,LGO,495,T3,0,0,1,5,-1.19%,1.19%,0,0,17,2,1,NYM,MIA,LGO,LGO,LGO,1
Wallace Grommet,492,375,Demetrios Ooga,180,961,LGO,414,T3,1,0,1,5,-0.40%,0.40%,0,0,17,2,1,NYM,MIA,LGO,LGO,RGO,1
Orlando Champagne,500,407,Demetrios Ooga,180,555,BB,148,T3,2,0,1,5,0.17%,-0.17%,0,1,17,2,1,NYM,MIA,BB,BB,BB,1
Kris Kringle,683,700,Demetrios Ooga,180,785,1B,85,T3,2,1,1,5,0.84%,-0.84%,0,1,17,2,1,NYM,MIA,1B,1B,1B,1
Dwayne Stevenson,334,127,Demetrios Ooga,180,141,HR,14,T3,2,5,1,5,6.38%,-6.38%,3,1,17,2,1,NYM,MIA,HR,HR,HR,1
Josh Gordon,409,811,Demetrios Ooga,180,328,LGO,483,T3,2,0,1,8,-0.46%,0.46%,0,0,17,2,1,NYM,MIA,LGO,LGO,LGO,1
Joe Watson,194,450,Ryan Tyburn,517,412,2B,38,B3,0,0,1,8,2.54%,-2.54%,0,1,18,2,1,MIA,NYM,2B,2B,2B,1
Dirtbag Darrell,262,755,Ryan Tyburn,517,215,LGO,460,B3,0,2,1,8,-2.02%,2.02%,0,0,18,2,1,MIA,NYM,LGO,LGO,LGO,1
Dallas Houston,416,865,Ryan Tyburn,517,507,K,358,B3,1,2,1,8,-2.23%,2.23%,0,0,18,2,1,MIA,NYM,K,K,K,1
Andrew Supernova,191,675,Ryan Tyburn,517,687,HR,12,B3,2,2,1,8,1.64%,-1.64%,2,1,18,2,1,MIA,NYM,HR,HR,HR,1
Bench Warmer,665,12,Ryan Tyburn,517,614,PO,398,B3,2,0,3,8,-0.41%,0.41%,0,0,18,2,1,MIA,NYM,PO,PO,PO,1
dick richards,487,102,Fish Fingers,182,293,FO,191,T4,0,0,3,8,-0.43%,0.43%,0,0,19,2,1,NYM,MIA,FO,FO,FO,1
Star Burns,558,169,Fish Fingers,182,156,HR,13,T4,1,0,3,8,2.38%,-2.38%,1,1,19,2,1,NYM,MIA,HR,HR,HR,1
Sablo Panchez,638,121,Fish Fingers,182,512,PO,391,T4,1,0,3,9,-0.30%,0.30%,0,0,19,2,1,NYM,MIA,PO,RGO,PO,1
Ben Bramly,238,882,Fish Fingers,182,538,K,344,T4,2,0,3,9,-0.14%,0.14%,0,0,19,2,1,NYM,MIA,K,K,K,1
Wavy Gravy,265,42,Ryan Tyburn,517,615,RGO,427,B4,0,0,3,9,-0.78%,0.78%,0,0,20,2,1,MIA,NYM,RGO,RGO,RGO,1
Mattress Cadaire,116,480,Ryan Tyburn,517,867,PO,387,B4,1,0,3,9,-0.78%,0.78%,0,0,20,2,1,MIA,NYM,PO,RGO,PO,1
Javier Tootblan,192,713,Ryan Tyburn,517,274,RGO,439,B4,2,0,3,9,-0.23%,0.23%,0,0,20,2,1,MIA,NYM,RGO,RGO,RGO,1
Wallace Grommet,492,777,Fish Fingers,182,337,RGO,440,T5,0,0,3,9,0.07%,-0.07%,0,0,21,2,1,NYM,MIA,RGO,RGO,RGO,1
Orlando Champagne,500,369,Fish Fingers,182,947,RGO,422,T5,1,0,3,9,-0.33%,0.33%,0,0,21,2,1,NYM,MIA,RGO,RGO,RGO,1
Kris Kringle,683,333,Fish Fingers,182,108,FO,225,T5,2,0,3,9,-0.09%,0.09%,0,0,21,2,1,NYM,MIA,FO,FO,FO,1
Lane Drew,190,927,Johnny Dickshot,233,465,LGO,462,B5,0,0,3,9,-0.77%,0.77%,0,0,22,2,1,MIA,NYM,LGO,LGO,LGO,1
Joe Watson,194,220,Johnny Dickshot,233,218,HR,2,B5,1,0,3,9,1.14%,-1.14%,1,1,22,2,1,MIA,NYM,HR,HR,HR,1
Dirtbag Darrell,262,753,Johnny Dickshot,233,504,FO,249,B5,1,0,4,9,-0.81%,0.81%,0,0,22,2,1,MIA,NYM,FO,FO,FO,1
Dallas Houston,416,161,Johnny Dickshot,233,413,FO,252,B5,2,0,4,9,-0.38%,0.38%,0,0,22,2,1,MIA,NYM,FO,FO,FO,1
Dwayne Stevenson,334,908,Fish Fingers,182,999,1B,91,T6,0,0,4,9,0.15%,-0.15%,0,1,23,2,1,NYM,MIA,1B,1B,1B,1
Josh Gordon,409,2,Fish Fingers,182,959,2B,43,T6,0,1,4,9,-0.02%,0.02%,0,1,23,2,1,NYM,MIA,2B,2B,2B,1
dick richards,487,280,Rotticus Scott,562,495,Sac,215,T6,0,6,4,9,0.43%,-0.43%,1,0,23,2,1,NYM,MIA,FO,FO,Sac,1
Star Burns,558,789,Rotticus Scott,562,543,FO,246,T6,1,2,4,10,0.02%,-0.02%,0,0,23,2,1,NYM,MIA,FO,FO,FO,1
Sablo Panchez,638,288,Rotticus Scott,562,219,1B,69,T6,2,2,4,10,-0.13%,0.13%,1,1,23,2,1,NYM,MIA,1B,1B,1B,1
Ben Bramly,238,824,Rotticus Scott,562,880,2B,56,T6,2,1,4,11,0.13%,-0.13%,1,0,23,2,1,NYM,MIA,2B,2B,2B,1
Wallace Grommet,492,6,Rotticus Scott,562,734,K,272,T6,2,2,4,12,-0.19%,0.19%,0,0,23,2,1,NYM,MIA,K,K,FO,1
Andrew Supernova,191,363,Johnny Dickshot,233,69,K,294,B6,0,0,4,12,-0.38%,0.38%,0,0,24,2,1,MIA,NYM,K,K,K,1
Matt Conzo,727,69,Johnny Dickshot,233,569,LGO,500,B6,1,0,4,12,-0.18%,0.18%,0,0,24,2,1,MIA,NYM,LGO,LGO,LGO,1
Wavy Gravy,265,222,Johnny Dickshot,233,327,1B,105,B6,2,0,4,12,0.06%,-0.06%,0,1,24,2,1,MIA,NYM,1B,1B,1B,1
Mattress Cadaire,116,327,Johnny Dickshot,233,327,HR,0,B6,2,1,4,12,-0.06%,0.06%,2,1,24,2,1,MIA,NYM,HR,HR,HR,1
Henry Crowell,184,655,Johnny Dickshot,233,612,3B,43,B6,2,0,6,12,-0.03%,0.03%,0,0,24,2,1,MIA,NYM,3B,3B,2B,1
Lane Drew,190,500,Johnny Dickshot,233,902,RGO,402,B6,2,3,6,12,0.00%,0.00%,0,0,24,2,1,MIA,NYM,RGO,RGO,RGO,1
J.J. Romero,629,201,Pickle Rick Vaughan,150,616,RGO,415,T1,0,0,0,0,-2.52%,2.52%,0,0,25,3,1,BAL,CLE,RGO,RGO,RGO,1
Poop McGee,596,420,Pickle Rick Vaughan,150,390,HR,30,T1,1,0,0,0,10.53%,-10.53%,1,1,25,3,1,BAL,CLE,HR,HR,2B,1
Emmett Michael,10,369,Pickle Rick Vaughan,150,942,LGO,427,T1,1,0,0,1,-1.89%,1.89%,0,0,25,3,1,BAL,CLE,LGO,LGO,RGO,1
Nelson Van Halen,649,294,Pickle Rick Vaughan,150,313,HR,19,T1,2,0,0,1,10.54%,-10.54%,1,1,25,3,1,BAL,CLE,HR,HR,HR,1
Doob Tuber,240,995,Pickle Rick Vaughan,150,555,RGO,440,T1,2,0,0,2,-1.53%,1.53%,0,0,25,3,1,BAL,CLE,RGO,LGO,RGO,1
Hingle McCringleberry,257,475,Jordan Lamas,481,616,1B,141,B1,0,0,0,2,3.41%,-3.41%,0,0,26,3,1,CLE,BAL,1B,BB,BB,1
Bingo Hammersmith,639,776,Jordan Lamas,481,141,K,365,B1,0,1,0,2,-2.71%,2.71%,0,0,26,3,1,CLE,BAL,K,PO,K,1
Joshua Jones,553,238,Jordan Lamas,481,691,DP,453,B1,1,1,0,2,-7.65%,7.65%,0,0,26,3,1,CLE,BAL,RGO,RGO,DP,1
Jack Marnette,213,128,Pickle Rick Vaughan,150,189,1B,61,T2,0,0,0,2,2.42%,-2.42%,0,0,27,3,1,BAL,CLE,1B,1B,2B,1
Nico Bico,663,300,Lawless Gomez,524,670,K,370,T2,0,1,0,2,-1.66%,1.66%,0,0,27,3,1,BAL,CLE,K,K,K,1
Juniped Catfish,488,850,Lawless Gomez,524,777,1B,73,T2,1,1,0,2,3.24%,-3.24%,0,0,27,3,1,BAL,CLE,1B,1B,1B,1
Legend 27,762,187,Lawless Gomez,524,289,1B,102,T2,1,4,0,2,5.90%,-5.90%,0,0,27,3,1,BAL,CLE,1B,1B,1B,1
J.J. Romero,629,628,Lawless Gomez,524,88,DP,460,T2,1,7,0,2,-14.96%,14.96%,0,0,27,3,1,BAL,CLE,LGO,LGO,DP,1
Randy Townsend,648,725,Jordan Lamas,481,188,LGO,463,B2,0,0,0,2,-3.08%,3.08%,0,0,28,3,1,CLE,BAL,LGO,LGO,LGO,1
Hefe Rojo,472,81,Jordan Lamas,481,1,1B,80,B2,1,0,0,2,3.80%,-3.80%,0,1,28,3,1,CLE,BAL,1B,1B,1B,1
Baron Harold Willingsby,765,879,Jordan Lamas,481,920,3B,41,B2,1,1,0,2,17.61%,-17.61%,1,0,28,3,1,CLE,BAL,3B,2B,2B,1
Matt Taylor,780,321,Jordan Lamas,481,710,PO,389,B2,1,3,1,2,-8.51%,8.51%,0,0,28,3,1,CLE,BAL,PO,RGO,PO,1
Lawless Gomez,524,214,Jordan Lamas,481,521,K,307,B2,2,3,1,2,-6.49%,6.49%,0,0,28,3,1,CLE,BAL,K,K,K,1
Poop McGee,596,833,Lawless Gomez,524,400,RGO,433,T3,0,0,1,2,-2.77%,2.77%,0,0,29,3,1,BAL,CLE,RGO,RGO,RGO,1
Emmett Michael,10,665,Lawless Gomez,524,210,LGO,455,T3,1,0,1,2,-2.57%,2.57%,0,0,29,3,1,BAL,CLE,LGO,LGO,LGO,1
Nelson Van Halen,649,525,Lawless Gomez,524,572,3B,47,T3,2,0,1,2,4.23%,-4.23%,0,1,29,3,1,BAL,CLE,3B,2B,2B,1
Doob Tuber,240,777,Lawless Gomez,524,837,3B,60,T3,2,3,1,2,10.40%,-10.40%,1,1,29,3,1,BAL,CLE,3B,2B,2B,1
Jack Marnette,213,947,Lawless Gomez,524,910,2B,37,T3,2,3,1,3,9.20%,-9.20%,1,0,29,3,1,BAL,CLE,2B,2B,2B,1
Nico Bico,663,850,Tyler Palmatier,258,530,K,320,T3,2,2,1,4,-2.51%,2.51%,0,0,29,3,1,BAL,CLE,K,K,K,1
Biff Studd,254,762,Jordan Lamas,481,179,PO,417,B3,0,0,1,4,-2.97%,2.97%,0,0,30,3,1,CLE,BAL,PO,PO,RGO,1
Hingle McCringleberry,257,815,Jordan Lamas,481,554,FO,261,B3,1,0,1,4,-2.46%,2.46%,0,0,30,3,1,CLE,BAL,FO,K,FO,1
Bingo Hammersmith,639,703,Jordan Lamas,481,700,HR,3,B3,2,0,1,4,8.99%,-8.99%,1,1,30,3,1,CLE,BAL,HR,HR,HR,1
Joshua Jones,553,1,Jordan Lamas,481,612,PO,389,B3,2,0,2,4,-2.26%,2.26%,0,0,30,3,1,CLE,BAL,PO,PO,PO,1
Juniped Catfish,488,846,Tyler Palmatier,258,371,LGO,475,T4,0,0,2,4,-1.72%,1.72%,0,0,31,3,1,BAL,CLE,LGO,LGO,LGO,1
Legend 27,762,340,Tyler Palmatier,258,839,LGO,499,T4,1,0,2,4,-1.81%,1.81%,0,0,31,3,1,BAL,CLE,LGO,LGO,LGO,1
J.J. Romero,629,420,Tyler Palmatier,258,473,1B,53,T4,2,0,2,4,1.14%,-1.14%,0,0,31,3,1,BAL,CLE,1B,1B,2B,1
Poop McGee,596,627,Tyler Palmatier,258,169,LGO,458,T4,2,1,2,4,-2.68%,2.68%,0,0,31,3,1,BAL,CLE,LGO,LGO,LGO,1
Randy Townsend,648,257,Jordan Lamas,481,568,RGO,311,B4,0,0,2,4,-4.11%,4.11%,0,0,32,3,1,CLE,BAL,RGO,RGO,K,1
Hefe Rojo,472,240,Jordan Lamas,481,866,PO,374,B4,1,0,2,4,-4.06%,4.06%,0,0,32,3,1,CLE,BAL,PO,PO,K,1
Baron Harold Willingsby,765,289,Jordan Lamas,481,409,BB,120,B4,2,0,2,4,2.99%,-2.99%,0,0,32,3,1,CLE,BAL,BB,BB,1B,1
Matt Taylor,780,222,Jordan Lamas,481,901,K,321,B4,2,1,2,4,-4.87%,4.87%,0,0,32,3,1,CLE,BAL,K,K,K,1
Emmett Michael,10,100,Tyler Palmatier,258,752,PO,348,T5,0,0,2,4,-1.24%,1.24%,0,0,33,3,1,BAL,CLE,PO,PO,K,1
Nelson Van Halen,649,78,Tyler Palmatier,258,501,RGO,423,T5,1,0,2,4,-1.79%,1.79%,0,0,33,3,1,BAL,CLE,RGO,RGO,RGO,1
Doob Tuber,240,205,Tyler Palmatier,258,557,PO,352,T5,2,0,2,4,-1.44%,1.44%,0,0,33,3,1,BAL,CLE,PO,PO,K,1
Tyler Palmatier,258,379,Jordan Lamas,481,462,1B,83,B5,0,0,2,4,7.95%,-7.95%,0,1,34,3,1,CLE,BAL,1B,1B,1B,1
Biff Studd,254,221,Jordan Lamas,481,69,BB,152,B5,0,1,2,4,11.67%,-11.67%,0,0,34,3,1,CLE,BAL,BB,BB,BB,1
Hingle McCringleberry,257,969,Jordan Lamas,481,399,DP,430,B5,0,4,2,4,-24.43%,24.43%,0,0,34,3,1,CLE,BAL,RGO,RGO,DP,1
Bingo Hammersmith,639,853,Jordan Lamas,481,845,HR,8,B5,2,3,2,4,36.88%,-36.88%,2,1,34,3,1,CLE,BAL,HR,HR,HR,1
Joshua Jones,553,666,Jordan Lamas,481,581,1B,85,B5,2,0,4,4,3.22%,-3.22%,0,0,34,3,1,CLE,BAL,1B,1B,1B,1
Joshua Jones,553,420,Jordan Lamas,481,500,SB,80,B5,2,1,4,4,2.76%,-2.76%,0,0,34,3,1,CLE,BAL,Steal 2B,Steal 2B,SB,4
Randy Townsend,648,750,Chip Otle,4,411,RGO,339,B5,2,2,4,4,-9.02%,9.02%,0,0,34,3,1,CLE,BAL,RGO,RGO,K,1
Jack Marnette,213,188,Tyler Palmatier,258,648,LGO,460,T6,0,0,4,4,-6.10%,6.10%,0,0,35,3,1,BAL,CLE,LGO,LGO,LGO,1
dad,378,920,Tyler Palmatier,258,946,HR,26,T6,1,0,4,4,34.57%,-34.57%,1,1,35,3,1,BAL,CLE,HR,HR,3B,1
Juniped Catfish,488,627,Mason Miller,270,237,RGO,390,T6,1,0,4,5,-1.97%,1.97%,0,0,35,3,1,BAL,CLE,RGO,RGO,PO,1
Legend 27,762,1,Mason Miller,270,13,HR,12,T6,2,0,4,5,12.05%,-12.05%,1,1,35,3,1,BAL,CLE,HR,HR,HR,1
J.J. Romero,629,350,Mason Miller,270,83,FO,267,T6,2,0,4,6,-0.85%,0.85%,0,0,35,3,1,BAL,CLE,FO,K,FO,1
Hefe Rojo,472,911,Chip Otle,4,954,2B,43,B6,0,0,4,6,12.40%,-12.40%,0,0,36,3,1,CLE,BAL,2B,2B,2B,1
Baron Harold Willingsby,765,761,Chip Otle,4,888,BB,127,B6,0,2,4,6,11.38%,-11.38%,0,0,36,3,1,CLE,BAL,BB,BB,1B,1
Tara Dactyl,252,247,Chip Otle,4,838,PO,409,B6,0,4,4,6,-8.38%,8.38%,0,0,36,3,1,CLE,BAL,PO,PO,DP,1
Mason Miller,270,512,Chip Otle,4,715,FO,203,B6,1,4,4,6,-14.37%,14.37%,0,0,36,3,1,CLE,BAL,FO,FO,FO,1
