Team,Opponent,Game ID,Season,Display Season,Session,HR,3B,2B,1B,BB,IBB,FO,SO,Auto K,PO,RGO,LGO,GIDP,SB,CS,H,TB,PA,R,RBI,RE24,WAR,WPA,Location
AND,BIR,9049,9.0,S9,13,0,2,2,3,1,0,6,6,0,2,3,1,0,0,0,7,13,26,4,4,0.5511811023622049,0.1580179265994103,0.2668999999999998,Away
AND,FLB,9034,9.0,S9,9,0,0,0,2,2,0,7,2,0,3,4,1,1,1,0,2,2,21,0,0,-3.448818897637796,-0.2578128143795419,-0.7329000000000001,Home
AND,FLB,9045,9.0,S9,12,2,0,0,0,1,0,2,10,0,3,1,2,0,1,0,2,8,21,2,2,-1.4488188976377954,-0.0578128143795419,-0.2817,Away
AND,GOP,9009,9.0,S9,3,0,0,2,1,1,0,5,3,0,3,1,6,0,2,0,3,5,22,3,3,-0.4488188976377951,0.0501025561099341,-0.1232999999999999,Home
AND,GOP,9039,9.0,S9,10,1,0,1,4,1,0,2,7,0,4,3,4,0,1,1,6,10,27,1,1,-3.0236220472440944,-0.1875893326270054,-0.4736,Away
AND,KGB,9020,9.0,S9,5,0,0,1,0,0,0,5,7,0,2,2,2,0,0,0,1,2,19,0,0,-3.448818897637796,-0.2696858701137561,-0.2188,Away
AND,KGB,9043,9.0,S9,11,0,0,4,9,1,0,7,5,1,6,3,6,0,3,3,13,17,41,3,3,-1.8228346456692912,0.0037277419357601,-0.3438,Home
AND,NNL,9003,9.0,S9,1,1,1,0,0,3,0,6,3,0,2,1,3,0,0,3,2,7,20,1,1,-2.448818897637796,-0.1538551291348039,-0.3676,Home
AND,NNL,9030,9.0,S9,8,2,0,1,2,3,0,9,6,0,1,0,1,0,6,1,5,12,25,4,3,0.5511811023622049,0.1817640380678387,0.1982999999999999,Away
AND,POS,9006,9.0,S9,2,0,0,3,1,0,0,3,6,0,7,1,1,0,0,0,4,7,22,0,0,-3.448818897637796,-0.2578128143795419,-0.3076,Away
AND,POS,9024,9.0,S9,6,1,0,2,2,3,0,8,5,1,3,0,2,0,1,0,5,10,26,1,1,-2.448818897637796,-0.1380243881558516,-0.4072,Home
ARA,DOG,11005,11.0,S11,1,2,0,4,2,4,0,1,8,0,1,3,2,0,0,0,8,18,27,9,9,5.999214454045562,0.7013332641608958,0.5311,Home
ARA,DOG,11094,11.0,S11,16,1,0,3,5,0,0,3,3,0,1,7,2,2,0,0,9,15,25,3,3,-0.6009426551453262,0.0338055666672633,-0.1082999999999999,Away
ARA,HOT,11030,11.0,S11,5,0,0,1,4,1,0,3,6,0,3,2,4,0,1,0,5,6,24,0,0,-3.6009426551453263,-0.2661944333327367,-0.6318,Away
ARA,HOT,11082,11.0,S11,14,2,0,1,3,0,0,2,3,0,3,1,5,1,0,0,6,13,20,2,2,-1.0007855459544386,-0.024958688850007,0.0122,Home
ARA,IDR,11068,11.0,S11,12,1,0,0,1,4,0,4,5,0,3,4,2,0,0,0,2,5,24,2,2,-1.6009426551453263,-0.0699504266200085,-0.1175,Home
ARA,LAX,11086,11.0,S11,15,1,0,1,1,5,0,4,8,0,2,2,1,1,0,0,3,7,25,1,1,-2.6009426551453263,-0.1661944333327366,-0.2001,Away
ARA,LOB,11041,11.0,S11,7,2,0,3,8,4,0,4,3,0,2,3,1,2,0,0,13,22,30,8,7,4.999214454045561,0.6126012440227113,0.4840000000000001,Home
ARA,LOB,11065,11.0,S11,11,2,0,1,2,4,0,6,7,0,2,2,0,1,0,0,5,12,26,4,4,0.3990573448546738,0.1375615599545351,0.2518000000000001,Away
ARA,OKT,11021,11.0,S11,4,2,2,4,2,4,0,3,3,0,8,2,0,0,2,1,10,24,30,7,7,3.8508117308195855,0.5090289515619293,0.8446,Home
ARA,POS,11075,11.0,S11,13,1,0,0,6,2,0,3,2,0,3,5,3,2,0,0,7,10,25,4,4,0.3990573448546738,0.1338055666672633,0.1353999999999999,Away
ARA,PRP,11046,11.0,S11,8,4,0,2,1,2,0,2,8,0,0,4,1,0,0,0,7,21,24,6,6,2.9992144540455614,0.3900652842990803,0.6354,Home
ARA,PRP,11059,11.0,S11,10,1,0,1,4,3,0,4,5,0,1,4,3,1,0,0,6,10,26,1,1,-2.6009426551453263,-0.1624384400454648,-0.5132000000000001,Away
ARA,ROY,11010,11.0,S11,2,2,0,0,2,0,0,2,11,0,1,2,2,0,0,0,4,10,22,3,3,-0.6009426551453263,0.0225375868054478,0.1409,Home
ARA,SHH,11017,11.0,S11,3,0,1,3,5,2,1,6,5,0,5,0,2,0,0,0,9,14,29,7,7,3.3990573448546737,0.4488295398163507,0.7125,Away
ARA,SHH,11053,11.0,S11,9,1,0,1,4,0,0,1,4,0,1,6,4,1,0,1,6,10,22,2,2,-1.6009426551453263,-0.0737064199072803,-0.4372999999999999,Home
ARA,WRM,11034,11.0,S11,6,0,0,0,4,1,0,2,5,0,4,4,2,1,0,0,4,4,22,0,0,-3.6009426551453263,-0.2774624131945521,-0.6318,Away
ARR,AND,9026,9.0,S9,7,0,0,2,4,4,0,4,6,0,1,4,2,1,0,0,6,8,27,2,2,-1.448818897637795,-0.0380243881558516,-0.1444999999999999,Away
ARR,AND,9056,9.0,S9,14,0,0,0,2,2,0,5,5,0,1,2,4,1,0,0,2,2,21,0,0,-3.448818897637796,-0.26177049962428,-0.3746999999999999,Home
ARR,BIR,9004,9.0,S9,1,1,0,0,5,3,0,2,4,1,2,3,5,2,0,0,6,9,25,3,3,-0.4488188976377951,0.0540602413546722,-0.1769,Home
ARR,BIR,9029,9.0,S9,8,1,0,1,6,3,0,4,11,1,1,9,3,2,2,0,8,12,39,3,3,-2.748031496062992,-0.1125380545720383,-0.7282,Away
ARR,FLB,9008,9.0,S9,2,2,0,3,3,5,0,3,8,1,3,1,1,1,0,1,8,17,29,4,4,0.5511811023622049,0.1738486675783626,0.2822999999999999,Away
ARR,FLB,9017,9.0,S9,5,0,0,1,4,1,0,5,9,1,1,2,1,0,1,0,5,6,24,2,2,-1.4488188976377951,-0.0459397586453277,-0.3858999999999999,Home
ARR,GOP,9014,9.0,S9,4,1,0,3,5,3,0,11,6,1,6,2,5,0,0,0,9,15,42,3,3,-2.748031496062992,-0.1085803693273002,-0.4546999999999999,Away
ARR,GOP,9041,9.0,S9,11,3,1,0,7,1,0,2,5,0,1,3,1,1,1,2,11,22,24,6,6,3.125984251968504,0.4194559268047783,0.486,Home
ARR,KGB,9023,9.0,S9,6,1,0,3,3,1,0,4,5,0,3,0,2,0,1,0,7,13,23,4,4,0.8472803931423467,0.1797124851879483,0.3813000000000001,Home
ARR,KGB,9046,9.0,S9,12,0,1,2,2,3,0,2,2,0,2,6,2,4,0,0,5,9,22,0,0,-3.448818897637796,-0.257812814379542,-0.4075,Away
ARR,NNL,9036,9.0,S9,9,0,0,1,5,2,0,6,2,0,2,4,2,1,0,1,6,7,24,1,1,-2.448818897637796,-0.1459397586453278,-0.4492,Home
ARR,NNL,9050,9.0,S9,13,3,0,0,2,1,0,3,1,0,3,5,4,2,0,0,5,14,22,3,3,-0.4488188976377951,0.042187185620458,-0.1684,Away
ARR,POS,9010,9.0,S9,3,1,0,0,4,0,0,7,4,0,3,3,1,0,0,0,5,8,23,2,2,-1.4488188976377954,-0.0538551291348039,0.0165999999999999,Home
ARR,POS,9040,9.0,S9,10,4,1,1,2,1,0,2,8,0,1,3,4,0,0,0,8,23,27,7,7,3.551181102362205,0.4619756118441484,0.4377999999999999,Away
BAC,AAL,6015,6.0,S6,2,1,1,0,5,0,0,2,7,2,1,2,2,1,0,0,7,12,21,4,4,1.170608108108108,0.2053725868378531,0.2422,Home
BAC,BBB,7087,7.0,S7,11,0,1,1,1,3,0,5,5,0,3,2,2,1,1,0,3,6,23,0,0,-3.291157440690151,-0.2288855046747363,-0.2330999999999999,Home
BAC,BBC,7010,7.0,S7,2,0,0,0,4,1,0,2,4,0,5,2,4,1,0,0,4,4,22,0,0,-3.291157440690151,-0.2372380246242595,-0.3292,Away
BAC,BBC,7097,7.0,S7,13,0,1,1,2,1,0,1,5,0,4,3,2,0,0,0,4,7,20,2,2,-0.7426312005751257,0.0092620794377197,0.0123,Home
BAC,CBC,6085,6.0,S6,7,0,0,0,2,1,0,3,6,0,2,4,1,1,0,1,2,2,19,0,0,-3.39527027027027,-0.2554205736679391,-0.5206,Home
BAC,CWJ,6141,6.0,S6,11,1,0,2,3,2,0,4,10,0,3,4,4,1,0,0,6,11,33,6,6,-1.7897800741918388,-0.0402023593766888,-0.0509,Home
BAC,JEF,6155,6.0,S6,12,5,0,2,4,4,0,4,7,1,1,2,3,1,0,0,11,28,32,9,9,5.60472972972973,0.6950432983475137,0.6810999999999999,Away
BAC,KNX,7058,7.0,S7,8,4,0,2,2,4,0,5,4,0,1,3,4,1,1,0,8,22,29,8,8,4.708842559309849,0.5961720551738333,0.4894,Away
BAC,LID,6042,6.0,S6,3,2,0,1,2,2,0,7,6,0,1,2,1,1,1,0,5,12,24,4,4,0.6047297297297295,0.1656060396718329,0.2057000000000001,Away
BAC,LMN,6043,6.0,S6,4,0,0,4,4,2,0,2,3,0,3,7,2,1,0,0,8,12,27,3,3,-0.3952702702702702,0.0740166850077416,0.0532999999999999,Away
BAC,MPD,6127,6.0,S6,10,2,0,2,2,2,0,6,4,0,1,2,2,0,0,0,6,14,23,4,4,1.170608108108108,0.2137832321737619,0.1717999999999999,Home
BAC,PBA,7065,7.0,S7,9,2,0,3,2,1,0,2,4,0,2,5,1,1,0,0,7,16,22,5,5,2.2573687994248743,0.3176145993872429,0.2946999999999999,Home
BAC,POR,6099,6.0,S6,8,2,0,3,2,1,0,3,4,0,2,3,3,0,0,0,7,16,23,5,5,2.170608108108108,0.3137832321737619,0.2639999999999999,Home
BAC,PUK,6113,6.0,S6,9,1,1,2,6,5,0,8,3,0,1,3,2,1,0,0,10,17,32,9,9,5.60472972972973,0.6950432983475137,0.8467999999999999,Away
BAC,RBD,6001,6.0,S6,1,3,0,3,3,2,0,5,4,1,1,4,2,2,0,0,9,21,27,6,6,2.60472972972973,0.3740166850077416,0.2071999999999999,Away
BAC,RRR,7006,7.0,S7,1,2,0,0,0,0,0,6,4,4,4,0,1,0,0,0,2,8,17,2,2,-0.7426312005751259,-0.0032667004865651,0.1147,Home
BAC,RRR,7095,7.0,S7,12,2,0,3,1,6,0,4,10,2,0,3,3,1,0,0,6,15,32,5,5,0.5446634548322371,0.1881066646755954,0.3728000000000001,Away
BAC,SAR,6183,6.0,S6,14,0,0,0,6,4,0,4,3,0,7,4,2,1,1,0,6,6,30,3,3,-1.4486036036036036,-0.014495357653774,-0.4301,Away
BAC,SAS,6071,6.0,S6,6,3,0,1,1,2,0,7,1,0,3,4,2,1,0,0,5,15,24,4,4,0.6047297297297298,0.1614007170038784,0.2543,Away
BAC,SCG,7040,7.0,S7,5,0,0,4,3,2,0,4,4,0,6,1,2,1,1,0,7,11,26,2,2,-1.291157440690151,-0.0163567247504515,-0.2521,Home
BAC,SGP,6057,6.0,S6,5,0,0,0,3,1,0,1,1,0,9,5,1,1,0,0,3,3,21,0,0,-3.39527027027027,-0.2512152509999847,-0.1604999999999999,Home
BAC,SSC,7056,7.0,S7,7,0,0,0,1,1,0,6,6,1,2,1,2,1,1,0,1,1,19,0,0,-3.291157440690151,-0.2455905445737828,-0.2265,Home
BAC,SSJ,7075,7.0,S7,10,1,0,0,4,1,0,4,8,0,3,1,2,0,0,0,5,8,24,2,2,-1.291157440690151,-0.0288855046747363,-0.0683999999999999,Away
BAC,STK,7025,7.0,S7,4,3,0,0,1,1,0,4,6,1,0,3,5,0,0,0,4,13,23,4,4,0.7088425593098491,0.166938235350502,-0.2946,Away
BAC,TBL,7020,7.0,S7,3,0,0,1,2,2,0,0,1,0,8,3,5,1,0,0,3,4,22,0,0,-3.291157440690151,-0.2372380246242595,-0.402,Home
BAC,TBL,7106,7.0,S7,14,1,1,3,3,5,1,4,8,0,3,1,2,0,3,0,8,16,31,6,6,2.7088425593098493,0.4128770950728798,0.2049,Away
BAC,TRI,7043,7.0,S7,6,3,0,4,4,6,0,2,5,0,4,2,2,3,0,0,11,24,32,9,9,5.708842559309849,0.7045245751233566,0.3077000000000001,Away
BAC,WWC,6169,6.0,S6,13,2,0,1,1,1,0,2,8,0,0,3,1,0,1,1,4,11,19,2,2,-0.8293918918918921,0.0053725868378531,-0.0108,Home
BAG,BIS,8040,8.1,S8A,7,1,1,1,3,0,0,5,1,0,5,2,2,0,0,0,6,12,21,3,3,-0.3833333333333331,0.0362915804256095,0.1566999999999999,Home
BAG,BLO,8025,8.1,S8A,5,3,1,0,3,2,0,3,6,0,1,3,2,0,1,0,7,18,24,6,6,2.6166666666666667,0.3505058497130273,0.3838999999999999,Home
BAG,CCD,8008,8.1,S8A,2,1,0,0,0,3,0,1,11,1,2,2,2,0,0,0,1,4,22,2,2,-2.06,-0.1278215189192026,-0.3550999999999999,Home
BAG,CDT,8013,8.1,S8A,3,2,0,3,1,1,0,4,4,0,3,2,5,0,0,0,6,15,25,4,4,-0.0599999999999998,0.0828391830463605,0.1866999999999999,Away
BAG,GND,8031,8.1,S8A,6,2,0,1,7,3,0,4,4,0,3,2,4,1,0,0,10,17,30,7,7,2.9400000000000004,0.4006070196556327,0.5894,Away
BAG,LAC,8022,8.1,S8A,4,2,0,6,3,1,0,1,3,0,2,3,4,2,1,0,11,23,25,7,7,3.6166666666666663,0.4540594170348818,0.7446999999999998,Home
BAG,MMM,8043,8.1,S8A,8,1,2,0,7,1,0,10,1,0,1,3,2,0,0,1,10,17,28,5,5,0.9400000000000004,0.1970534523337783,0.0513,Away
BAG,NXS,8006,8.1,S8A,1,0,0,1,0,1,0,8,6,0,1,2,1,0,0,0,1,2,20,0,0,-4.06,-0.3349286535629115,-0.2387,Away
BAY,BER,3001,3.0,S3,1,0,0,0,2,1,0,7,1,0,0,1,0,0,0,0,2,2,12,0,0,-2.566748603885256,-0.2133503636350738,0.0,Home
BAY,BER,3032,3.0,S3,8,1,0,0,4,3,0,6,7,2,1,3,1,0,0,0,5,8,26,5,5,-0.3433797909407661,0.0595317638717354,0.0,Away
BAY,CCF,3016,3.0,S3,4,1,1,1,1,5,0,2,6,0,1,1,1,1,0,0,4,10,20,3,3,-0.5027293844367009,0.021934556145416,0.0,Away
BAY,CCF,3041,3.0,S3,11,3,3,2,4,2,0,3,3,0,1,6,0,2,0,0,12,29,27,8,8,4.264729715005749,0.5239530891958412,0.0,Home
BAY,CIN,3011,3.0,S3,3,1,0,4,1,1,0,1,5,1,0,7,4,1,0,0,6,13,24,4,4,-1.5219512195121945,-0.065546128444316,0.0,Home
BAY,CIN,3038,3.0,S3,10,3,2,5,3,3,0,6,3,0,1,3,5,0,0,0,13,31,34,8,8,2.2757760532150786,0.3503303461229542,0.0,Away
BAY,FTP,3027,3.0,S3,7,0,0,4,2,2,0,6,6,0,6,0,0,0,0,0,6,10,26,1,1,-4.521951219512194,-0.3583253789854074,0.0,Home
BAY,FTP,3056,3.0,S3,14,2,0,3,1,3,0,4,6,0,0,1,5,2,0,0,6,15,25,4,4,-1.3775067750677497,-0.0474913092704172,0.0,Away
BAY,LAN,3021,3.0,S3,6,3,0,2,2,2,0,3,6,0,0,6,3,0,0,0,7,18,27,6,6,1.62249322493225,0.2597294401884913,0.0,Away
BAY,LAN,3051,3.0,S3,13,0,2,2,2,2,0,6,9,0,0,2,1,0,0,0,6,12,26,4,4,-1.785333977805132,-0.0846636548147012,0.0,Home
BAY,SCB,3019,3.0,S3,5,4,1,3,7,2,0,5,4,1,1,3,2,0,1,0,15,32,32,12,12,7.398373983739838,0.8589797644459759,0.0,Home
BAY,SCB,3048,3.0,S3,12,0,0,0,3,4,0,5,6,1,0,1,0,0,1,0,3,3,19,1,1,-2.681300813008129,-0.1959225867117268,0.0,Away
BAY,TZS,3005,3.0,S3,2,0,1,1,4,2,0,4,10,0,0,2,1,1,1,0,6,9,25,3,3,-2.343379790940766,-0.1404682361282645,0.0,Away
BAY,TZS,3036,3.0,S3,9,2,1,2,2,1,0,5,3,2,0,1,7,1,0,1,7,17,24,4,4,-1.5219512195121945,-0.0619357537148617,0.0,Home
BBB,AAL,6104,6.0,S6,8,0,1,1,7,2,0,4,8,2,2,0,1,0,0,0,9,12,26,7,7,4.170608108108108,0.5263992001776251,0.0520999999999999,Home
BBB,BAC,7087,7.0,S7,11,1,0,1,2,2,0,7,4,0,3,1,3,0,1,0,4,8,24,3,4,0.7088425593098493,0.1752907553000253,0.2668999999999999,Away
BBB,BBC,7074,7.0,S7,10,1,0,5,5,1,0,2,1,0,5,2,4,1,0,0,11,19,26,7,7,4.257368799424874,0.5343196392862894,0.4115,Home
BBB,CIM,6008,6.0,S6,1,1,2,3,2,8,0,4,4,2,6,0,2,0,0,2,8,18,32,7,7,3.6047297297297294,0.5034539436834224,0.3266999999999999,Away
BBB,CPR,7053,7.0,S7,7,4,0,1,3,7,0,5,5,1,1,2,1,1,0,0,8,21,29,9,9,6.257368799424874,0.7468484192105742,0.252,Home
BBB,FAP,7034,7.0,S7,5,0,0,2,3,2,0,6,7,3,1,1,3,0,0,0,5,7,25,0,0,-3.291157440690151,-0.2247092446999747,-0.3954000000000001,Home
BBB,FRG,6026,6.0,S6,2,3,0,1,3,2,0,2,5,0,4,3,2,1,1,1,7,17,25,3,3,-0.3952702702702704,0.0740166850077417,-0.2443999999999999,Home
BBB,HEL,6081,6.0,S6,6,2,1,0,6,4,1,8,1,0,4,1,3,1,3,0,9,17,30,5,5,1.6047297297297296,0.299248621015468,0.3419,Away
BBB,KNX,7005,7.0,S7,1,2,1,1,1,1,0,8,1,0,4,2,2,1,0,0,5,14,23,4,4,0.7088425593098489,0.166938235350502,0.2201,Away
BBB,KNX,7093,7.0,S7,12,0,0,0,1,1,0,8,3,1,4,2,1,0,0,0,1,1,20,0,0,-3.291157440690151,-0.2455905445737828,-0.3611,Home
BBB,LIM,6167,6.0,S6,12,2,0,1,1,4,0,5,6,4,1,0,2,0,2,1,4,11,22,4,4,1.170608108108108,0.2221938775096707,0.1255999999999998,Away
BBB,MBT,6152,6.0,S6,11,2,0,0,0,3,0,3,6,0,1,1,1,0,0,0,2,8,17,4,4,1.7364864864864864,0.2451391340038734,0.2704999999999999,Away
BBB,MMA,7032,7.0,S7,4,1,1,2,2,4,0,0,4,2,1,3,6,4,0,0,6,13,24,3,3,-0.2911574406901507,0.0711144953252636,0.0386999999999999,Away
BBB,MVS,6177,6.0,S6,13,1,0,1,2,0,0,4,3,0,0,4,4,0,0,0,4,8,19,3,3,0.170608108108108,0.0969619415019443,0.1399,Home
BBB,PBA,6038,6.0,S6,3,0,0,0,3,3,0,5,6,2,1,2,2,1,0,1,3,3,22,0,0,-3.39527027027027,-0.2428046056640758,-0.4513,Away
BBB,PBA,7022,7.0,S7,3,2,0,1,4,1,0,4,3,0,1,3,5,2,0,0,7,14,24,2,2,-1.2911574406901507,-0.0288855046747363,-0.2739,Away
BBB,PBA,7107,7.0,S7,14,2,0,1,2,0,0,2,10,0,1,2,0,0,0,0,5,12,20,2,2,-0.7426312005751257,0.0092620794377197,-0.0092999999999999,Home
BBB,PHB,6056,6.0,S6,4,1,0,1,3,8,2,4,4,0,2,1,2,1,3,1,5,9,26,5,5,2.1706081081081083,0.3390151681814883,0.3986999999999999,Home
BBB,POR,6196,6.0,S6,14,1,0,1,0,1,0,2,8,1,1,4,2,1,0,0,2,6,20,1,1,-2.39527027027027,-0.1554205736679391,-0.4517,Away
BBB,RRR,7059,7.0,S7,8,0,0,1,3,1,0,4,7,1,3,2,1,1,0,0,4,5,22,1,1,-2.291157440690151,-0.1372380246242595,-0.1751999999999999,Home
BBB,SLT,6139,6.0,S6,10,0,0,2,3,2,0,2,3,0,4,3,2,0,0,0,5,7,21,4,4,1.3787035936882426,0.2261821353958666,0.286,Home
BBB,SSJ,7015,7.0,S7,2,2,1,0,0,2,0,5,4,0,2,3,3,1,0,0,3,11,22,2,2,-1.291157440690151,-0.0372380246242595,-0.2358999999999999,Home
BBB,SSJ,7100,7.0,S7,13,0,0,2,5,0,0,9,4,1,1,1,3,0,1,0,7,9,25,1,1,-2.291157440690151,-0.1205329847252131,-0.3389,Away
BBB,SUP,6125,6.0,S6,9,0,0,2,3,2,0,3,6,0,2,3,1,2,1,1,5,7,22,1,1,-2.39527027027027,-0.1385992829961214,-0.3448,Away
BBB,TAK,6094,6.0,S6,7,2,1,3,4,1,0,1,5,1,2,1,5,1,1,0,10,21,25,5,5,2.170608108108108,0.3263992001776251,0.4944999999999999,Home
BBB,TBL,7068,7.0,S7,9,0,0,0,3,0,0,5,3,1,0,4,4,2,0,0,3,3,19,0,0,-3.291157440690151,-0.2497668045485444,-0.3302999999999999,Away
BBB,TTT,6068,6.0,S6,5,1,0,1,0,3,0,5,9,2,0,1,1,0,1,2,2,6,21,1,1,-2.39527027027027,-0.1385992829961214,-0.5347000000000001,Home
BBB,WSW,7046,7.0,S7,6,0,0,0,1,1,0,3,6,0,0,4,1,1,0,0,1,1,16,0,0,-2.7426312005751257,-0.2074429604613267,-0.3772,Away
BBC,BAC,7010,7.0,S7,2,4,0,0,5,4,0,5,4,0,1,3,2,0,1,0,9,21,28,7,7,4.257368799424874,0.5468484192105743,0.1708,Home
BBC,BAC,7097,7.0,S7,13,1,0,1,2,4,0,4,4,0,1,5,3,1,0,0,4,8,25,1,1,-2.291157440690151,-0.1247092446999747,-0.4877,Away
BBC,BBB,7074,7.0,S7,10,2,0,0,3,2,0,6,7,0,0,2,3,0,0,0,5,11,25,3,3,-0.2911574406901508,0.0752907553000252,-0.0884999999999999,Away
BBC,KNX,7081,7.0,S7,11,1,0,2,3,5,0,6,2,0,3,3,3,1,0,0,6,11,28,5,4,0.7088425593098487,0.1878195352243101,0.0531,Home
BBC,PBA,7057,7.0,S7,8,2,0,1,4,6,0,5,3,0,1,4,3,2,0,0,7,14,29,7,6,3.708842559309849,0.4919957951990718,0.2903,Away
