G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,is_sub_row,Team,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
2,6.333333333333333,26,6,4.0,4.0,3,0,0,7,4,1,4,2,1,3,0,3.7894736842105265,1.4210526315789473,5.684210526315789,3.7894736842105265,2.8421052631578947,6.631578947368421,2.3333333333333335,0.2608695652173913,0.34615384615384615,0.8260869565217391,1.1722408026755853,0.16666666666666666,0.15384615384615385,0.2692307692307692,0.11538461538461539,0.6363636363636364,0.36363636363636365,1.75,273.7857142857143,0.7657864523536162,-0.09539999999999998,23,0,0,1,0,7,4,1,1,0.5,TT-H,S11,1725,False,ROY,ROY,8.515810696095077,6.0,129,4.74392369808299,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02773939757809405
1,6.0,22,4,1.0,1.0,0,0,0,2,1,0,4,7,3,2,0,1.0,0.6666666666666666,4.0,1.0,0.0,2.0,,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.6363636363636364,0.15789473684210525,0.045454545454545456,0.09090909090909091,0.0,0.6875,0.3125,2.2,298.04545454545456,-2.761194029850746,0.2102,22,0,0,3,0,11,5,0,0,,EG-H,S11,1772,False,HOT,HOT,2.594758064516129,5.666666666666667,32,1.126156098210127,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.36438851613492174
2,4.0,21,11,7.0,7.0,0,0,0,1,4,3,2,2,1,4,0,10.5,2.75,16.5,6.0,0.0,1.5,,0.5238095238095238,0.5238095238095238,1.380952380952381,1.9047619047619047,0.4375,0.19047619047619047,0.047619047619047616,0.0,0.4444444444444444,0.5555555555555556,0.8,223.56521739130434,4.218612818261633,-0.8289,21,0,0,2,2,4,5,0,2,0.0,WC-S,S11,1792,False,LAX,LAX,13.594758064516128,3.6666666666666665,358,8.069601338984512,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.33760440109221834
8,14.333333333333334,69,28,21.0,21.0,2,0,0,6,4,9,14,6,7,6,0,8.790697674418604,2.093023255813953,11.720930232558139,1.6744186046511627,0.8372093023255813,2.511627906976744,3.0,0.42424242424242425,0.43478260869565216,0.8939393939393939,1.3287220026350461,0.42105263157894735,0.057971014492753624,0.08695652173913043,0.028985507246376812,0.6285714285714286,0.37142857142857144,1.6923076923076923,215.66666666666666,8.989958619390913,-0.9319,66,1,0,11,4,22,13,1,2,0.3333333333333333,EG-B,S11,1799,False,OKT,OKT,4.304060390097524,14.333333333333334,185,16.323282579776645,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,-0.6221518252418436
3,7.666666666666667,29,5,3.0,3.0,2,0,0,6,1,3,3,3,8,2,0,2.3478260869565215,0.9130434782608695,3.9130434782608696,0.7826086956521738,1.5652173913043477,4.695652173913043,3.0,0.18518518518518517,0.2413793103448276,0.37037037037037035,0.611749680715198,0.2,0.034482758620689655,0.20689655172413793,0.06896551724137931,0.375,0.625,0.6,279.258064516129,-2.8791279490157367,0.3374999999999999,27,0,0,0,1,6,10,1,1,0.5,TD-S,S11,1838,False,PRP,PRP,2.0078015427769986,8.0,40,1.9923644465237385,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.4042675349627357
3,4.666666666666667,20,6,1.0,1.0,1,0,0,3,0,4,3,1,2,4,0,1.2857142857142856,1.5,7.7142857142857135,0.0,1.2857142857142856,3.8571428571428568,3.0,0.3157894736842105,0.35,0.47368421052631576,0.8236842105263158,0.375,0.0,0.15,0.05,0.45454545454545453,0.5454545454545454,0.8333333333333334,250.45,-0.9692640342324345,0.15779999999999997,19,0,0,1,1,5,6,0,0,,WC-B,S11,1844,False,OKT,OKT,0.4519009216589862,6.0,0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.17717105174128625
6,10.333333333333334,44,10,7.0,7.0,5,0,0,7,2,2,4,1,15,2,0,4.064516129032258,1.4516129032258063,5.806451612903225,1.161290322580645,2.9032258064516125,4.064516129032258,1.4,0.2564102564102564,0.3409090909090909,0.5641025641025641,0.9050116550116549,0.26666666666666666,0.045454545454545456,0.1590909090909091,0.11363636363636363,0.22727272727272727,0.7727272727272727,0.29411764705882354,221.89361702127658,0.32083330334032323,-0.8614,39,0,0,6,0,5,17,1,2,0.3333333333333333,FP-H,S11,2327,False,IDR,IDR,3.7076612903225805,10.333333333333334,111,7.056760982820601,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.14445489596566188
1,0.6666666666666666,6,2,4.0,4.0,2,0,0,1,1,0,1,0,0,0,0,36.0,6.0,18.0,9.0,18.0,9.0,0.5,0.5,0.6666666666666666,1.5,2.1666666666666665,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.0,,181.83333333333334,3.5627677038322925,-0.34650000000000003,4,0,0,1,0,1,0,0,0,,NH-S,S11,2329,False,LOB,LOB,26.594758064516128,0.6666666666666666,832,3.4133078009965048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3322033758878164
1,0.3333333333333333,2,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,3.0,18.0,0.0,0.0,0.0,,0.5,0.5,1.0,1.5,0.5,0.0,0.0,0.0,1.0,0.0,,183.0,0.5394736842105263,0.05159999999999999,2,0,0,1,0,1,0,0,0,,EG-S,S11,2379,False,WRM,WRM,1.094758064516129,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04592290358924835
3,1.3333333333333333,18,13,12.0,12.0,1,0,0,2,1,7,1,0,1,0,0,54.0,10.5,58.5,4.5,4.5,9.0,2.0,0.8125,0.7777777777777778,1.375,2.1527777777777777,0.8571428571428571,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.5,0.5,1.0,138.31578947368422,10.805965644751083,-1.5441000000000003,16,1,0,4,1,1,1,1,0,1.0,BS-H,S11,2474,False,ARA,ARA,10.094758064516128,2.3333333333333335,617,8.860801282051282,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0083763809888697
4,18.0,72,21,7.0,7.0,3,0,0,11,1,11,13,13,6,5,0,2.3333333333333335,1.3333333333333333,7.0,0.3333333333333333,1.0,3.666666666666667,3.6666666666666665,0.30434782608695654,0.3333333333333333,0.4782608695652174,0.8115942028985508,0.3508771929824561,0.013888888888888888,0.1527777777777778,0.041666666666666664,0.7380952380952381,0.2619047619047619,2.8181818181818183,259.14666666666665,-4.554475029867629,0.25150000000000006,69,0,0,9,0,31,11,2,1,0.6666666666666666,EG-B,S11,2482,False,SHH,SHH,1.094758064516129,18.0,73,8.126156098210128,2.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.744328236931717
3,7.0,26,6,1.0,1.0,1,0,0,2,0,4,9,3,5,0,0,0.8571428571428571,1.0,5.142857142857142,0.0,0.8571428571428571,1.7142857142857142,2.0,0.25,0.2692307692307692,0.4166666666666667,0.6858974358974359,0.2608695652173913,0.0,0.07692307692307693,0.038461538461538464,0.7368421052631579,0.2631578947368421,2.8,271.96153846153845,-3.303039458577558,0.1185,24,1,0,0,2,14,5,0,0,,EG-S,S11,2501,False,IDR,IDR,0.9519009216589862,7.0,36,1.5426787345264688,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.4346219886712115
3,5.333333333333333,29,11,5.0,5.0,3,0,0,5,1,6,0,3,6,1,0,5.625,2.625,12.375,1.125,3.375,5.625,1.6666666666666667,0.4583333333333333,0.4827586206896552,0.75,1.2327586206896552,0.5,0.034482758620689655,0.1724137931034483,0.10344827586206896,0.36363636363636365,0.6363636363636364,0.5714285714285714,199.74193548387098,2.9126801887995915,-0.22640000000000002,24,2,0,4,0,4,7,2,0,1.0,BS-B,S11,2504,False,LAX,LAX,3.344758064516129,5.333333333333333,180,5.91982905982906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17491327881879706
1,2.0,12,5,5.0,5.0,2,0,0,1,3,1,1,2,0,1,0,15.0,3.5,15.0,9.0,6.0,3.0,0.5,0.5,0.5833333333333334,1.6,2.1833333333333336,0.3333333333333333,0.25,0.08333333333333333,0.16666666666666666,0.75,0.25,3.0,222.42857142857142,3.746268656716418,-0.2642,10,0,0,0,1,3,1,1,1,0.5,EG-H,S11,2544,False,ROY,ROY,22.594758064516128,1.6666666666666667,585,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.32648007668081613
5,20.666666666666668,74,12,6.0,6.0,3,0,0,15,5,5,9,6,22,7,0,1.7419354838709677,0.7258064516129031,3.483870967741935,1.4516129032258063,0.8709677419354838,4.354838709677419,5.0,0.17142857142857143,0.20270270270270271,0.42857142857142855,0.6312741312741312,0.13725490196078433,0.06756756756756757,0.20270270270270271,0.04054054054054054,0.3695652173913043,0.6304347826086957,0.5862068965517241,270.85526315789474,-6.879951134408934,0.4412000000000001,70,1,0,1,1,17,29,1,1,0.5,FP-B,S11,2584,False,ROY,ROY,3.223790322580645,20.333333333333332,46,5.770757842028287,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.9849003122176517
1,0.6666666666666666,4,2,1.0,1.0,0,0,0,0,0,0,1,0,0,1,0,9.0,3.0,18.0,0.0,0.0,0.0,,0.5,0.5,1.25,1.75,0.5,0.0,0.0,0.0,0.5,0.5,1.0,188.8,1.4781021897810223,-0.1347,4,0,0,1,1,1,1,1,0,1.0,WC-S,S11,2594,False,HOT,HOT,1.094758064516129,1.0,325,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.13176128931449366
4,11.333333333333334,47,12,4.0,4.0,5,0,1,9,2,8,5,2,10,4,0,2.1176470588235294,1.5,6.352941176470589,1.0588235294117645,2.6470588235294117,4.764705882352941,1.8,0.2857142857142857,0.3617021276595745,0.5,0.8617021276595744,0.3225806451612903,0.0425531914893617,0.19148936170212766,0.10638297872340426,0.4166666666666667,0.5833333333333334,0.7142857142857143,233.3877551020408,-2.1409951157994977,0.04419999999999994,42,0,0,1,1,10,14,2,1,0.6666666666666666,TD-B,S11,2606,False,2TM,LOB,3.1241698292220113,11.333333333333334,55,3.8375618779370746,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.40267443512735035
1,4.333333333333333,22,8,2.0,2.0,3,0,0,4,1,6,2,2,2,1,0,2.7692307692307696,2.5384615384615388,11.076923076923077,1.3846153846153846,4.153846153846154,5.538461538461538,1.3333333333333333,0.42105263157894735,0.5,0.631578947368421,1.131578947368421,0.5,0.045454545454545456,0.18181818181818182,0.13636363636363635,0.6666666666666666,0.3333333333333333,2.0,215.83333333333334,-0.6124305479899776,-0.02960000000000007,19,0,0,1,0,6,3,2,0,1.0,TD-B,S11,2606,True,POS,POS,4.32552729528536,4.333333333333333,81,2.16394909227026,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14951216794884487
3,7.0,25,4,2.0,2.0,2,0,1,5,1,2,3,0,8,3,0,1.7142857142857142,0.8571428571428571,3.4285714285714284,0.8571428571428571,1.7142857142857142,4.285714285714286,2.5,0.17391304347826086,0.24,0.391304347826087,0.6313043478260869,0.17647058823529413,0.04,0.2,0.08,0.26666666666666666,0.7333333333333333,0.36363636363636365,250.24,-1.5285645678095205,0.0738,23,0,0,0,1,4,11,0,1,0.0,TD-B,S11,2606,True,LOB,LOB,2.3804723502304146,7.0,39,1.6736127856668146,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25316226717850554
1,0.6666666666666666,2,0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,,314.0,-0.35794871794871796,0.0008,2,0,0,0,0,1,0,0,0,,EG-H,S11,2625,False,POS,POS,-1.905241935483871,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04381933662667607
