G,PA,AB,H,R,1B,2B,3B,HR,TB,RBI,BB,IBB,K,Auto K,SB,CS,SH,SF,GIDP,RGO,LGO,FO,PO,LO,AVG,OBP,SLG,OPS,ISO,BABIP,SB%,HR%,SO%,BB%,GB%,FB%,GB/FB,Avg Diff,nOBP,nSLG,RE24,WPA,GB_outs,FB_outs,Season,Hitter ID,Team,is_sub_row,WAR
13.0,34.0,32.0,7.0,4.0,5.0,0.0,0.0,2.0,13.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,7.0,1.0,0.0,0.21875,0.2647058823529412,0.40625,0.6709558823529411,0.1875,0.22727272727272727,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.5555555555555556,0.4444444444444444,1.25,256.44117647058823,0.2647058823529412,0.40625,-1.6800187082753806,-0.720692,10.0,8.0,S4,17,2TM,False,-0.04367858762137462
1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,205.0,0.5,0.5,0.022071227741330857,-0.0024000000000000063,0.0,0.0,S4,17,ARI,True,0.009520257080377993
12.0,32.0,30.0,6.0,4.0,4.0,0.0,0.0,2.0,12.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,7.0,1.0,0.0,0.2,0.25,0.4,0.65,0.2,0.19047619047619047,0.0,0.0625,0.21875,0.0625,0.5555555555555556,0.4444444444444444,1.25,259.65625,0.25,0.4,-1.7020899360167119,-0.7182919999999999,10.0,8.0,S4,17,TEX,True,-0.053198844701752665
2.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.25,0.4,0.25,0.65,0.0,0.3333333333333333,0.0,0.0,0.2,0.2,0.6666666666666666,0.3333333333333333,2.0,269.0,0.4,0.25,0.9028803611765586,0.0385,2.0,1.0,S4,18,BOS,False,0.10857087188326812
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,277.0,0.0,0.0,-0.19788050671938068,-0.0226,0.0,1.0,S4,19,CLE,False,-0.016131483518815614
16.0,48.0,41.0,17.0,7.0,12.0,3.0,0.0,2.0,26.0,9.0,5.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,7.0,3.0,0.0,0.4146341463414634,0.4583333333333333,0.6341463414634146,1.092479674796748,0.21951219512195125,0.4411764705882353,0.0,0.041666666666666664,0.14583333333333334,0.10416666666666667,0.42857142857142855,0.5714285714285714,0.75,222.77272727272728,0.4583333333333333,0.6341463414634146,3.6424876963922816,0.7120980000000001,9.0,12.0,S4,24,BOS,False,0.539763992989106
8.0,21.0,17.0,4.0,5.0,1.0,0.0,2.0,1.0,11.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,0.23529411764705882,0.38095238095238093,0.6470588235294118,1.0280112044817926,0.411764705882353,0.25,0.0,0.047619047619047616,0.19047619047619047,0.19047619047619047,0.7,0.3,2.3333333333333335,235.61904761904762,0.38095238095238093,0.6470588235294118,3.074156486135591,-0.34099999999999997,7.0,3.0,S4,25,BOS,False,0.3842035588291306
9.0,21.0,19.0,4.0,2.0,1.0,3.0,0.0,0.0,7.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,0.21052631578947367,0.2857142857142857,0.3684210526315789,0.6541353383458646,0.15789473684210525,0.3333333333333333,0.0,0.0,0.3333333333333333,0.09523809523809523,0.4444444444444444,0.5555555555555556,0.8,234.55555555555554,0.2857142857142857,0.3684210526315789,-0.8986342387713497,-0.4286,4.0,5.0,S4,26,BOS,False,-0.013075513661563443
16.0,50.0,45.0,16.0,12.0,10.0,4.0,0.0,2.0,26.0,8.0,5.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,3.0,0.0,0.35555555555555557,0.42,0.5777777777777777,0.9977777777777777,0.22222222222222215,0.4,0.0,0.04,0.16,0.1,0.09523809523809523,0.9047619047619048,0.10526315789473684,200.20833333333334,0.42,0.5777777777777777,7.958569144298481,0.521018,2.0,19.0,S4,29,BOS,False,0.9786852720859708
15.0,35.0,33.0,8.0,3.0,3.0,2.0,2.0,1.0,17.0,2.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,2.0,0.0,0.24242424242424243,0.2857142857142857,0.5151515151515151,0.8008658008658008,0.2727272727272727,0.30434782608695654,1.0,0.02857142857142857,0.2571428571428571,0.05714285714285714,0.5,0.5,1.0,239.38888888888889,0.2857142857142857,0.5151515151515151,1.6283244449512522,0.003966000000000025,8.0,8.0,S4,30,ATL,False,0.29081229485441107
3.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.25,0.25,1.0,1.25,0.75,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,332.25,0.25,1.0,-1.0419885640467512,-0.5799,4.0,0.0,S4,32,BAL,False,-0.08957258779218531
11.0,33.0,30.0,7.0,5.0,4.0,1.0,0.0,2.0,14.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,9.0,2.0,0.0,0.23333333333333334,0.30303030303030304,0.4666666666666667,0.7696969696969698,0.23333333333333334,0.23809523809523808,0.0,0.06060606060606061,0.21212121212121213,0.09090909090909091,0.35294117647058826,0.6470588235294118,0.5454545454545454,240.66666666666666,0.30303030303030304,0.4666666666666667,1.795833673343543,0.30147700000000005,6.0,11.0,S4,33,BOS,False,0.30025008338739523
16.0,48.0,47.0,16.0,10.0,3.0,5.0,3.0,5.0,42.0,13.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,6.0,0.0,0.3404255319148936,0.3541666666666667,0.8936170212765957,1.2477836879432624,0.553191489361702,0.3333333333333333,0.0,0.10416666666666667,0.1875,0.020833333333333332,0.4090909090909091,0.5909090909090909,0.6923076923076923,234.41666666666666,0.3541666666666667,0.8936170212765957,4.6937422878912125,0.9507020000000002,9.0,13.0,S4,34,BOS,False,0.644889452138999
10.0,21.0,20.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,7.0,2.0,0.0,0.1,0.14285714285714285,0.25,0.39285714285714285,0.15,0.07692307692307693,0.0,0.047619047619047616,0.2857142857142857,0.047619047619047616,0.35714285714285715,0.6428571428571429,0.5555555555555556,260.36842105263156,0.14285714285714285,0.25,-3.2231342293328895,-0.7505999999999999,5.0,9.0,S4,35,2TM,False,-0.24552551271771744
3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,268.75,0.0,0.0,-1.0800482655392887,-0.11619999999999998,0.0,3.0,S4,35,ARI,True,-0.09337855794143905
7.0,17.0,16.0,2.0,2.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,0.0,0.125,0.17647058823529413,0.3125,0.48897058823529416,0.1875,0.1,0.0,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.45454545454545453,0.5454545454545454,0.8333333333333334,258.1333333333333,0.17647058823529413,0.3125,-2.1430859637936006,-0.6344,5.0,6.0,S4,35,STL,True,-0.15214695477627832
4.0,10.0,9.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.2222222222222222,0.3,0.3333333333333333,0.6333333333333333,0.1111111111111111,0.2857142857142857,1.0,0.0,0.2,0.1,0.7142857142857143,0.2857142857142857,2.5,263.6363636363636,0.3,0.3333333333333333,-2.531429440912551,-0.4723000000000001,5.0,2.0,S4,36,CIN,False,-0.21657727256003056
2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,91.5,1.0,4.0,0.25561061965119203,0.17309999999999998,0.0,0.0,S4,37,MIA,False,0.032874196271364106
4.0,9.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.16666666666666666,1.0,0.0,0.3333333333333333,0.0,0.4,0.6,0.6666666666666666,236.22222222222223,0.1111111111111111,0.1111111111111111,-2.1963833545167133,-0.142066,2.0,3.0,S4,38,ATL,False,-0.18672923107356926
4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7777777777777778,0.2222222222222222,3.5,362.0,0.0,0.0,-3.498915270143999,-0.439937,7.0,2.0,S4,39,CIN,False,-0.3133258554831754
12.0,34.0,27.0,8.0,2.0,4.0,3.0,0.0,1.0,14.0,5.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,0.2962962962962963,0.4411764705882353,0.5185185185185185,0.9596949891067538,0.2222222222222222,0.35,0.0,0.029411764705882353,0.17647058823529413,0.20588235294117646,0.38461538461538464,0.6153846153846154,0.625,242.8181818181818,0.4411764705882353,0.5185185185185185,-0.010892469158682139,0.12419999999999998,5.0,8.0,S4,41,CIN,False,0.12323403629029524
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,427.0,0.0,0.0,-0.09573512906846227,0.0342,1.0,0.0,S4,42,TBR,False,-0.0059169457537237725
13.0,33.0,29.0,8.0,2.0,4.0,3.0,0.0,1.0,14.0,5.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,4.0,3.0,0.0,0.27586206896551724,0.3333333333333333,0.4827586206896552,0.8160919540229885,0.20689655172413796,0.3333333333333333,0.0,0.030303030303030304,0.24242424242424243,0.09090909090909091,0.5,0.5,1.0,246.57575757575756,0.3333333333333333,0.4827586206896552,-5.191596958246767,0.4099020000000001,8.0,8.0,S4,45,CIN,False,-0.3984929797716357
12.0,31.0,27.0,4.0,2.0,0.0,2.0,0.0,2.0,12.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,8.0,0.0,0.14814814814814814,0.22580645161290322,0.4444444444444444,0.6702508960573477,0.2962962962962963,0.1,0.0,0.06451612903225806,0.1935483870967742,0.0967741935483871,0.3157894736842105,0.6842105263157895,0.46153846153846156,260.4516129032258,0.22580645161290322,0.4444444444444444,-5.469439377378178,-0.540768,6.0,13.0,S4,46,CIN,False,-0.4335903559910218
4.0,11.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.14285714285714285,0.45454545454545453,0.14285714285714285,0.5974025974025974,0.0,0.2,0.0,0.0,0.18181818181818182,0.36363636363636365,0.25,0.75,0.3333333333333333,214.1818181818182,0.45454545454545453,0.14285714285714285,1.9649675016380026,0.007400000000000011,1.0,3.0,S4,47,2TM,False,0.23671898884814727
2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1.0,0.0,232.2,0.2,0.0,-0.5777360216296054,-0.0979,0.0,2.0,S4,47,CIN,True,-0.03949076639734826
2.0,6.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.5,0.5,1.0,199.16666666666666,0.6666666666666666,0.3333333333333333,2.542703523267608,0.1053,1.0,1.0,S4,47,MIL,True,0.2762097552454955
4.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.2,0.8,0.25,387.54545454545456,0.0,0.0,-3.127917687176284,-0.37579999999999997,2.0,8.0,S4,48,CIN,False,-0.27256953003328144
9.0,19.0,18.0,6.0,4.0,2.0,2.0,0.0,2.0,14.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,2.0,0.0,0.3333333333333333,0.3157894736842105,0.7777777777777778,1.0935672514619883,0.4444444444444445,0.26666666666666666,0.0,0.10526315789473684,0.10526315789473684,0.0,0.4166666666666667,0.5833333333333334,0.7142857142857143,244.78947368421052,0.3157894736842105,0.7777777777777778,0.5827335986825074,0.15860000000000002,5.0,7.0,S4,49,2TM,False,0.12774813577757738
3.0,8.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0.125,0.125,0.5,0.625,0.375,0.0,0.0,0.125,0.0,0.0,0.5714285714285714,0.42857142857142855,1.3333333333333333,321.5,0.125,0.5,-1.2161021327693937,-0.04669999999999999,4.0,3.0,S4,49,CIN,True,-0.09235767605195974
6.0,11.0,10.0,5.0,3.0,2.0,2.0,0.0,1.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.5,0.45454545454545453,1.0,1.4545454545454546,0.5,0.5,0.0,0.09090909090909091,0.18181818181818182,0.0,0.2,0.8,0.25,189.0,0.45454545454545453,1.0,1.7988357314519008,0.20529999999999998,1.0,4.0,S4,49,LAA,True,0.22010581182953706
10.0,28.0,24.0,4.0,3.0,1.0,0.0,0.0,3.0,13.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,9.0,3.0,0.0,0.16666666666666666,0.25,0.5416666666666666,0.7916666666666666,0.375,0.05555555555555555,0.0,0.10714285714285714,0.14285714285714285,0.10714285714285714,0.2777777777777778,0.7222222222222222,0.38461538461538464,251.64285714285714,0.25,0.5416666666666666,-3.7662918070505134,-0.25059999999999993,5.0,13.0,S4,50,CIN,False,-0.27424530041762263
3.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,188.5,0.25,0.25,-0.6279287722586692,-0.0793,0.0,0.0,S4,53,CIN,False,-0.048166608613377106
10.0,23.0,19.0,3.0,4.0,1.0,1.0,0.0,1.0,7.0,2.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.15789473684210525,0.30434782608695654,0.3684210526315789,0.6727688787185355,0.21052631578947367,0.2,0.0,0.043478260869565216,0.34782608695652173,0.17391304347826086,0.5,0.5,1.0,245.63636363636363,0.30434782608695654,0.3684210526315789,1.1299994285073827,0.19735699999999998,4.0,4.0,S4,54,CIN,False,0.19710098737255471
13.0,34.0,32.0,10.0,2.0,6.0,4.0,0.0,0.0,14.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,0.3125,0.35294117647058826,0.4375,0.7904411764705883,0.125,0.47619047619047616,0.0,0.0,0.3235294117647059,0.058823529411764705,0.5454545454545454,0.45454545454545453,1.2,244.03030303030303,0.35294117647058826,0.4375,-0.08731601916176024,0.11581700000000007,6.0,5.0,S4,55,CIN,False,0.1155916812899874
13.0,31.0,27.0,5.0,2.0,1.0,2.0,0.0,2.0,13.0,2.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,0.0,0.18518518518518517,0.2903225806451613,0.48148148148148145,0.7718040621266428,0.2962962962962963,0.1875,0.0,0.06451612903225806,0.2903225806451613,0.12903225806451613,0.23076923076923078,0.7692307692307693,0.3,289.5357142857143,0.2903225806451613,0.48148148148148145,-2.035349573395413,-0.16310000000000002,3.0,10.0,S4,56,2TM,False,-0.09018137559274524
3.0,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,0.0,0.25,0.0,0.0,0.2,0.0,0.6666666666666666,0.3333333333333333,2.0,369.6,0.2,0.2,-0.9769583017825425,-0.08360000000000001,2.0,1.0,S4,56,MTL,True,-0.07941299441264198
10.0,26.0,22.0,4.0,2.0,0.0,2.0,0.0,2.0,12.0,2.0,4.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.18181818181818182,0.3076923076923077,0.5454545454545454,0.8531468531468531,0.3636363636363636,0.16666666666666666,0.0,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.1,0.9,0.1111111111111111,272.1304347826087,0.3076923076923077,0.5454545454545454,-1.0583912716128703,-0.07950000000000004,1.0,9.0,S4,56,TOR,True,-0.010768381180103226
4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.5,0.5,0.6666666666666666,0.0,0.0,0.25,0.0,1.0,0.0,0.0,224.25,0.5,1.0,0.2751623744081002,-0.07499999999999998,2.0,0.0,S4,59,CHC,False,0.04214250605329983
8.0,12.0,9.0,4.0,2.0,3.0,1.0,0.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.4444444444444444,0.5,0.5555555555555556,1.0555555555555556,0.11111111111111116,0.4,1.0,0.0,0.0,0.16666666666666666,0.5,0.5,1.0,244.07692307692307,0.5,0.5555555555555556,0.1977572100436869,0.17084,3.0,3.0,S4,63,CHC,False,0.06365452684183814
16.0,43.0,38.0,11.0,7.0,4.0,1.0,0.0,6.0,30.0,11.0,5.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,5.0,9.0,5.0,0.0,0.2894736842105263,0.37209302325581395,0.7894736842105263,1.1615667074663403,0.5,0.18518518518518517,0.6666666666666666,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.36363636363636365,0.6363636363636364,0.5714285714285714,227.77272727272728,0.37209302325581395,0.7894736842105263,-1.6631764056871783,0.3099,8.0,14.0,S4,65,2TM,False,-0.009085252984452308
12.0,32.0,28.0,9.0,7.0,3.0,0.0,0.0,6.0,27.0,9.0,4.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,0.0,0.32142857142857145,0.40625,0.9642857142857143,1.3705357142857144,0.6428571428571428,0.16666666666666666,0.6666666666666666,0.1875,0.125,0.125,0.4,0.6,0.6666666666666666,226.26470588235293,0.40625,0.9642857142857143,0.8853308972965763,0.3832000000000001,6.0,9.0,S4,65,COL,True,0.20554323862957613
4.0,11.0,10.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.2,0.2727272727272727,0.3,0.5727272727272728,0.09999999999999998,0.2222222222222222,0.0,0.0,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.7142857142857143,0.4,232.9,0.2727272727272727,0.3,-2.5485073029837544,-0.07330000000000002,2.0,5.0,S4,65,SEA,True,-0.21462849161402847
8.0,13.0,13.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.25,0.0,0.0,0.38461538461538464,0.0,0.6666666666666666,0.3333333333333333,2.0,321.42857142857144,0.15384615384615385,0.23076923076923078,-1.6970303260172839,-0.2231,4.0,2.0,S4,66,SEA,False,-0.12216765961113649
